Product Name,Price,Ratings,Sold,Store,City,Brand,Price_trimmed,price_log,price_yeojohnson,Price_final,Price_scaled,Sold_scaled,Rating_Category,cleaned_name,cleaned_name_tokens,Segment,Segment_Label
Sepatu Lari Pria NIKE REVOLUTION 8 HJ9198003 ORIGINAL,180000,4.9,40,SNEAKERS DEPT,Jakarta Selatan,Nike,180000.0,12.100717685412471,-1.3254863047130259,-1.3254863047130259,0.20623679935337297,0.0039003900390039005,Excellent,sepatu lari pria tike revolution hj original,"['sepatu', 'lari', 'pria', 'tike', 'revolution', 'hj', 'original']",5,Sepatu Lari (Generik)
Sepatu Sneakers Pria NIKE AIR MAX EXCEE FZ5486004 ORIGINAL,445000,3.0,3,SNEAKERS DEPT,Jakarta Selatan,Nike,445000.0,13.005831808336863,-0.6360753795857912,-0.6360753795857912,0.3422465264039587,0.00020002000200020005,Poor,sepatu sneakers pria tike air max excee fz original,"['sepatu', 'sneakers', 'pria', 'tike', 'air', 'max', 'excee', 'fz', 'original']",3,Sneakers Pria (Generik)
Sepatu Training Pria NIKE FREE 2025 HF1078402 ORIGINAL,1239100,4.0,9,SNEAKERS DEPT,Jakarta Selatan,Nike,1239100.0,14.029896674641625,0.39850385838884284,0.39850385838884284,0.546352429923204,0.0008000800080008001,Good,sepatu training pria tike free hf original,"['sepatu', 'training', 'pria', 'tike', 'free', 'hf', 'original']",3,Sneakers Pria (Generik)
Sepatu Bola Anak Nike Phantom GX 2 Elite Blue Tosca Pink FG,1394000,4.8,750,Lotusports,Tangerang,Nike,1394000.0,14.147688587662463,0.5385751953536776,0.5385751953536776,0.5739862599276847,0.0749074907490749,Excellent,sepatu bola anak tike phantom gx elite blue tosca pink fg,"['sepatu', 'bola', 'anak', 'tike', 'phantom', 'gx', 'elite', 'blue', 'tosca', 'pink', 'fg']",8,Sepatu Bola (Cross-brand)
SEPATU BOLA - NIKE AIR ZOOM MERCURIAL SUPERFLY 10 ELITE FG BLUEPRINT HJ9293100,3800000,5.0,1,SiongvoFootball,Jakarta Pusat,Nike,3800000.0,15.150511887854474,1.9479704238492614,1.9479704238492614,0.8520373515878649,0.0,Excellent,sepatu bola tike air zoom memercurial superfly elite fg blueprint hj,"['sepatu', 'bola', 'tike', 'air', 'zoom', 'memercurial', 'superfly', 'elite', 'fg', 'blueprint', 'hj']",8,Sepatu Bola (Cross-brand)
Sepatu Spike Running Nike Air Zoom Maxfly More Uptempo,920000,5.0,13,Fortunemart1818,Jakarta Barat,Nike,920000.0,13.732130035981154,0.065170170230196,0.065170170230196,0.4805910352443258,0.0012001200120012002,Excellent,sepatu spike running tike air zoom maxfly more uptempo,"['sepatu', 'spike', 'running', 'tike', 'air', 'zoom', 'maxfly', 'more', 'uptempo']",10,Adidas Running
"Sepatu Basket Pria Nike Lebron NXXT Genisus QS EP ""Monopoly"" IB1271-501",1244500,5.0,10,Hoops Indonesia,Bandung,Nike,1244500.0,14.034245204325018,0.40358969812649403,0.40358969812649403,0.5473557845979407,0.0009000900090009,Excellent,sepatu basket pria tike lebron nxxt genisus qs ep monopoly ib,"['sepatu', 'basket', 'pria', 'tike', 'lebron', 'nxxt', 'genisus', 'qs', 'ep', 'monopoly', 'ib']",7,Sepatu Basket (Nike)
Sepatu Sneakers Pria NIKE AIR 180 BLACK HYPER CRIMSON - FJ9259002,898000,5.0,3,Sneakers Flash,Jakarta Barat,Nike,898000.0,13.707926460869462,0.03932768637840971,0.03932768637840971,0.4754927273311723,0.00020002000200020005,Excellent,sepatu sneakers pria tike air black hyper crimson fj,"['sepatu', 'sneakers', 'pria', 'tike', 'air', 'black', 'hyper', 'crimson', 'fj']",3,Sneakers Pria (Generik)
NIKE PRECISION VI 3 WARNA,1648000,5.0,5,Raysportindo,Yogyakarta,Nike,1648000.0,14.315073596247487,0.746091438766232,0.746091438766232,0.6149258891044279,0.00040004000400040005,Excellent,tike precision vi warna,"['tike', 'precision', 'vi', 'warna']",15,
Nike Cortez XLV,775000,5.0,28,plgd.streetwear,Bandung,Nike,775000.0,13.560619598657233,-0.11407631695428463,-0.11407631695428463,0.4452285759211896,0.0027002700270027003,Excellent,tike cortez xlv,"['tike', 'cortez', 'xlv']",15,
Nike Air Force 1 Low Full Triple White Women,1550000,5.0,80,shoebite_NEW,Bandung,Nike,1550000.0,14.253766134056512,0.6689057710578938,0.6689057710578938,0.5996983938405679,0.0079007900790079,Excellent,tike air force low full triple white women,"['tike', 'air', 'force', 'low', 'full', 'triple', 'white', 'women']",13,Nike Air Force 1
Sepatu basket Nike Air Jordan Future low Gym Red size 44 insole 280,225000,5.0,4,Toko Moding part & asesories,Jakarta Selatan,Nike,225000.0,12.323860125621126,-1.1720477303204273,-1.1720477303204273,0.23650777107944013,0.00030003000300030005,Excellent,sepatu basket tike air jord future low gym red size insole,"['sepatu', 'basket', 'tike', 'air', 'jord', 'future', 'low', 'gym', 'red', 'size', 'insole']",14,
Sandal Nike Air Max 270 Original Pria Sandal Slop Sandal Slide,929300,4.5,100,2kakiku,Kab. Tangerang,Nike,929300.0,13.74218796962362,0.07596298928769045,0.07596298928769045,0.482720285479003,0.009900990099009901,Very Good,sandal tike air max original pria sandal slop sandal slide,"['sandal', 'tike', 'air', 'max', 'original', 'pria', 'sandal', 'slop', 'sandal', 'slide']",1,"Nike Air (Generik, Max, Jordan)"
Sepatu Sneakers Pria NIKE AIR JORDAN 6 RETRO CT8529112 ORIGINAL,1985000,5.0,13,SNEAKERS DEPT,Jakarta Selatan,Nike,1985000.0,14.50112997588164,0.9889749901988366,0.9889749901988366,0.6628429213582013,0.0012001200120012002,Excellent,sepatu sneakers pria tike air jord retro ct original,"['sepatu', 'sneakers', 'pria', 'tike', 'air', 'jord', 'retro', 'ct', 'original']",14,
Sepatu NIKE AIR MAX 90 Original,1850000,4.9,19,Shopy Online,Jakarta Selatan,Nike,1850000.0,14.430696737594902,0.8954740797780345,0.8954740797780345,0.6443966901747202,0.0018001800180018003,Excellent,sepatu tike air max original,"['sepatu', 'tike', 'air', 'max', 'original']",1,"Nike Air (Generik, Max, Jordan)"
Nike Footscape Flyknit DM Triple Black Premium Original,780000,4.9,100,KEDAI SYN,Kab. Bekasi,Nike,780000.0,13.567050480716235,-0.10751608100603512,-0.10751608100603512,0.4465228053396517,0.009900990099009901,Excellent,tike footscape flyknit dm triple black premium original,"['tike', 'footscape', 'flyknit', 'dm', 'triple', 'black', 'premium', 'original']",13,Nike Air Force 1
TEES NIKE NSW REPEAT | KAOS NIKE SPORTS | NIKE DISKON | NIKE LIMITED,140000,5.0,4,ZAVIER MARKET SPORT,Bandung,Nike,140000.0,11.849404844423074,-1.4867392638962766,-1.4867392638962766,0.1744241747411861,0.00030003000300030005,Excellent,tees tike nsw repeat kaos tike sports tike diskon tike limited,"['tees', 'tike', 'nsw', 'repeat', 'kaos', 'tike', 'sports', 'tike', 'diskon', 'tike', 'limited']",15,
Nike Sport Bra Medium Support Nike Swoosh DriFIT Sports Bra,129999,5.0,100,FrankSun Store,Bekasi,Nike,129999.0,11.77528972943772,-1.5320790071758386,-1.5320790071758386,0.16547937000537666,0.009900990099009901,Excellent,tike sport bra medium support tike swoosh drifit sports bra,"['tike', 'sport', 'bra', 'medium', 'support', 'tike', 'swoosh', 'drifit', 'sports', 'bra']",15,
Sepatu Basket Pria Nike GT Cut Academy EP Dark Obsidian FB2598-401,1119199,5.0,5,Hoops Indonesia,Bandung,Nike,1119199.0,13.928124702333408,0.281301476117906,0.281301476117906,0.5232302781827067,0.00040004000400040005,Excellent,sepatu basket pria tike gt cut academy ep dark obsidian fb,"['sepatu', 'basket', 'pria', 'tike', 'gt', 'cut', 'academy', 'ep', 'dark', 'obsidian', 'fb']",7,Sepatu Basket (Nike)
Bra Sports Running Training GYM NIKE ADIDAS GRADE ORIGINAL,79500,4.8,2000,Jersey Super Shop,Tangerang,Nike,79500.0,11.283524879179666,-1.8092948440538796,-1.8092948440538796,0.1107891280413063,0.19991999199919994,Excellent,bra sports running training gym tike adidas grade original,"['bra', 'sports', 'running', 'training', 'gym', 'tike', 'adidas', 'grade', 'original']",15,
Sepatu Basket Nike Book 1 Ep Flagstaff Fir Original Fj4250-300,1873750,5.0,18,Ncr Sport,Bekasi,Nike,1873750.0,14.443452862087929,0.9122657099846637,0.9122657099846637,0.6477094097123697,0.0017001700170017004,Excellent,sepatu basket tike book ep flagstaff fir original fj,"['sepatu', 'basket', 'tike', 'book', 'ep', 'flagstaff', 'fir', 'original', 'fj']",7,Sepatu Basket (Nike)
Nike Running Jacket Original Miler Training Lari Gym,1999000,5.0,250,lacoruna89,Tangerang,Nike,1999000.0,14.508158113732538,0.9984108580597192,0.9984108580597192,0.6647044668682426,0.024902490249024904,Excellent,tike running jacket original memiler training lari gym,"['tike', 'running', 'jacket', 'original', 'memiler', 'training', 'lari', 'gym']",15,
Sepatu Nike Air Huarache - Triple Black,449000,4.7,26,It's Sneakers,Bandung,Nike,449000.0,13.014780393893403,-0.6283090282137526,-0.6283090282137526,0.34377870306636793,0.0025002500250025004,Excellent,sepatu tike air huarache triple black,"['sepatu', 'tike', 'air', 'huarache', 'triple', 'black']",13,Nike Air Force 1
NIKE AIR FORCE 1 '07 TRIPLE WHITE ORIGINAL,899000,5.0,17,ZEUS PASSION,Denpasar,Nike,899000.0,13.70903942580019,0.04051201272437352,0.04051201272437352,0.4757263759392556,0.0016001600160016002,Excellent,tike air force triple white original,"['tike', 'air', 'force', 'triple', 'white', 'original']",13,Nike Air Force 1
Sepatu Lari Pria NIKE REVOLUTION 8 HJ9198101 ORIGINAL,825450,5.0,1,HOOPS DEPT,Bekasi,Nike,825450.0,13.623685182615697,-0.04920719947771853,-0.04920719947771853,0.45802621320895354,0.0,Excellent,sepatu lari pria tike revolution hj original,"['sepatu', 'lari', 'pria', 'tike', 'revolution', 'hj', 'original']",5,Sepatu Lari (Generik)
Kaos Kaki Nike Running Lightweight Crew Socks 1P - HV6919-101,229000,5.0,1,Rud Runner,Bandung,Nike,229000.0,12.34148164933907,-1.1594994647963555,-1.1594994647963555,0.23898334276924516,0.0,Excellent,kaos kaki tike running lightweight crew socks p hv,"['kaos', 'kaki', 'tike', 'running', 'lightweight', 'crew', 'socks', 'p', 'hv']",15,
Sepatu Basket Pria Nike GT Cut Academy EP Light Bone FB2598-014,699500,5.0,8,Hoops Indonesia,Bandung,Nike,699500.0,13.458122502679217,-0.2169894251037025,-0.2169894251037025,0.4249254689654266,0.0007000700070007,Excellent,sepatu basket pria tike gt cut academy ep light bone fb,"['sepatu', 'basket', 'pria', 'tike', 'gt', 'cut', 'academy', 'ep', 'light', 'bone', 'fb']",7,Sepatu Basket (Nike)
Nike women's air force 1 shadow white/white/whie,1799000,5.0,40,Freshfootkick,Kab. Sleman,Nike,1799000.0,14.402742068796885,0.8588936843830599,0.8588936843830599,0.6371799643995161,0.0039003900390039005,Excellent,tike womens air force shadow whitewhitewhie,"['tike', 'womens', 'air', 'force', 'shadow', 'whitewhitewhie']",13,Nike Air Force 1
Sepatu Sandal Anak NIKE AQUA SWOOSH (TD) FN0875002 ORIGINAL,588900,5.0,3,SNEAKERS DEPT,Jakarta Selatan,Nike,588900.0,13.286013367012389,-0.38301798076353094,-0.38301798076353094,0.3921706957019645,0.00020002000200020005,Excellent,sepatu sandal anak tike aqua swoosh td fn original,"['sepatu', 'sandal', 'anak', 'tike', 'aqua', 'swoosh', 'td', 'fn', 'original']",15,
Nike Air Force 1 Triple White Original,1699000,4.8,70,YOUTHFOOT,Cirebon,Nike,1699000.0,14.345550989235415,0.7849794597418174,0.7849794597418174,0.6225978724247541,0.0069006900690069,Excellent,tike air force triple white original,"['tike', 'air', 'force', 'triple', 'white', 'original']",13,Nike Air Force 1
NIKE AQUA RIFT WHITE original,1070370,5.0,40,FEYSNKRS,Kab. Bandung,Nike,1070370.0,13.883515875313453,0.2310167889792072,0.2310167889792072,0.5133099152709987,0.0039003900390039005,Excellent,tike aqua rift white original,"['tike', 'aqua', 'rift', 'white', 'original']",15,
Sepatu Lari Pria NIKE REVOLUTION 8 HJ9198003 ORIGINAL,825550,5.0,11,RUNNING DEPT,Bekasi,Nike,825550.0,13.623806321172914,-0.04908144374170661,-0.04908144374170661,0.45805102280031135,0.001000100010001,Excellent,sepatu lari pria tike revolution hj original,"['sepatu', 'lari', 'pria', 'tike', 'revolution', 'hj', 'original']",5,Sepatu Lari (Generik)
Kaos Kaki NIKE EVERYDAY CUSHIONED SX7664964 ORIGINAL,183200,5.0,21,SNEAKERS DEPT,Jakarta Selatan,Nike,183200.0,12.118339189722553,-1.3137295023748172,-1.3137295023748172,0.2085562280405704,0.002000200020002,Excellent,kaos kaki tike everyday cushioned sx original,"['kaos', 'kaki', 'tike', 'everyday', 'cushioned', 'sx', 'original']",15,
Sepatu Basket Anak Nike Lebron XXII GS Blacklight FV5636-001,125000,5.0,19,Hoops Indonesia,Bandung,Nike,125000.0,11.736077016252437,-1.5556733667401375,-1.5556733667401375,0.1608245809857779,0.0018001800180018003,Excellent,sepatu basket anak tike lebron xxii gs blacklight fv,"['sepatu', 'basket', 'anak', 'tike', 'lebron', 'xxii', 'gs', 'blacklight', 'fv']",7,Sepatu Basket (Nike)
sepatu Nike airmax720wanita sepatu sneakers terbaru sepatu utility,819599,5.0,40,anisa footwear,Kab. Tangerang,Nike,819599.0,13.616571695346881,-0.05658402268480593,-0.05658402268480593,0.4565708842109235,0.0039003900390039005,Excellent,sepatu tike airmaxwanita sepatu sneakers baru sepatu utility,"['sepatu', 'tike', 'airmaxwanita', 'sepatu', 'sneakers', 'baru', 'sepatu', 'utility']",4,Nike (Generik)
Sepatu Basket Wanita Nike Wmns A'one Ep Sail-Metallic Gold Original FZ8606-102,1556100,5.0,3,Home Court Official,Bandung,Nike,1556100.0,14.257693891639617,0.6738094769406928,0.6738094769406928,0.6006658164246135,0.00020002000200020005,Excellent,sepatu basket wanita tike wmns aone ep sailmetallic gold original fz,"['sepatu', 'basket', 'wanita', 'tike', 'wmns', 'aone', 'ep', 'sailmetallic', 'gold', 'original', 'fz']",7,Sepatu Basket (Nike)
T-Shirt Kaos Basket NBA Toronto Raptors Nike Swoosh,530000,5.0,4,R7 Gallery,Bandung,Nike,530000.0,13.180634172318978,-0.48063211450212,-0.48063211450212,0.37291299147626683,0.00030003000300030005,Excellent,tshirt kaos basket nba toronto raptors tike swoosh,"['tshirt', 'kaos', 'basket', 'nba', 'toronto', 'raptors', 'tike', 'swoosh']",15,
"JERSEY OLAHRAGA LOGO NIKE* KAOS DRYFIT FITNES, GYM, SEPAK BOLA, BAD MINTON, RUNNING BERBAGAI SIZE S-M-L-XL-XXL-XXXL",83420,4.8,250,Sagi 09,Jakarta Barat,Nike,83420.0,11.331655355212051,-1.7838859739146045,-1.7838859739146045,0.11580189091806053,0.024902490249024904,Excellent,jersey olahraga logo tike kaos dryfit fitnes gym sepak bola bad minton running size smlxlxxlxxxl,"['jersey', 'olahraga', 'logo', 'tike', 'kaos', 'dryfit', 'fitnes', 'gym', 'sepak', 'bola', 'bad', 'minton', 'running', 'size', 'smlxlxxlxxxl']",8,Sepatu Bola (Cross-brand)
Sepatu Nike Airmax 270,32200,5.0,30,karminijumik,Kab. Sidoarjo,Nike,32200.0,10.379752786950895,-2.2257134290364493,-2.2257134290364493,0.028636414734916793,0.0029002900290029006,Excellent,sepatu tike airmax,"['sepatu', 'tike', 'airmax']",4,Nike (Generik)
SEPATU BOLA - NIKE LEGEND 10 ACADEMY FG/MG MAD ENERGY PACK DV4337800,878000,5.0,16,SiongvoFootball,Jakarta Pusat,Nike,878000.0,13.68540301156877,0.015442586210434038,0.015442586210434038,0.4707805798498676,0.0015001500150015003,Excellent,sepatu bola tike legend academy fgmg mad energy pack dv,"['sepatu', 'bola', 'tike', 'legend', 'academy', 'fgmg', 'mad', 'energy', 'pack', 'dv']",8,Sepatu Bola (Cross-brand)
Nike SB Portmore Canvas - Hitam - Nike Sneakers Original,699000,4.3,8,Nike Original 1000%,Jakarta Timur,Nike,699000.0,13.457407451830088,-0.2176966154315696,-0.2176966154315696,0.4247859516471476,0.0007000700070007,Very Good,tike sb portmore canvas hitam tike sneakers original,"['tike', 'sb', 'portmore', 'canvas', 'hitam', 'tike', 'sneakers', 'original']",15,
"Celana Pendek Original Nike Challenger Running Training Fitness Gym short 5"" Brief Lined",299000,4.9,60,lacoruna89,Tangerang,Nike,299000.0,12.608202196848836,-0.9614685651695133,-0.9614685651695133,0.27805166562887773,0.005900590059005901,Excellent,celana pendek original tike challenger running training fitness gym short brief lined,"['celana', 'pendek', 'original', 'tike', 'challenger', 'running', 'training', 'fitness', 'gym', 'short', 'brief', 'lined']",15,
Sepatu Wanita NIKE AIR MAX TRIAX 96 SAFARI CAMO - CT5543300,854050,5.0,2,Sneakers Flash,Jakarta Barat,Nike,854050.0,13.657746189957155,-0.013672189899665557,-0.013672189899665557,0.46503670111579803,0.00010001000100010001,Excellent,sepatu wanita tike air max triax safari camo ct,"['sepatu', 'wanita', 'tike', 'air', 'max', 'triax', 'safari', 'camo', 'ct']",1,"Nike Air (Generik, Max, Jordan)"
Sepatu basket Nike Jordan 35 Black Gold size 42 insole 265,855200,5.0,1,Toko Moding part & asesories,Jakarta Selatan,Nike,855200.0,13.659091808009407,-0.012261070668139999,-0.012261070668139999,0.4653150923256272,0.0,Excellent,sepatu basket tike jord black gold size insole,"['sepatu', 'basket', 'tike', 'jord', 'black', 'gold', 'size', 'insole']",7,Sepatu Basket (Nike)
Sandal Wanita NIKE VICTORI ONE SLIDE CN9677002 ORIGINAL,415000,4.9,1,SNEAKERS DEPT,Jakarta Selatan,Nike,415000.0,12.936036208848487,-0.6959586861470114,-0.6959586861470114,0.3304325097073493,0.0,Excellent,sandal wanita tike victor one slide cn original,"['sandal', 'wanita', 'tike', 'victor', 'one', 'slide', 'cn', 'original']",15,
nike sneakers original,404000,5.0,80,Preloved gie,Batam,Nike,404000.0,12.90917263218775,-0.7186838525502935,-0.7186838525502935,0.32594919856875787,0.0079007900790079,Excellent,tike sneakers original,"['tike', 'sneakers', 'original']",15,
Nike Original sandal Kawa slide Nike toddler kids anak,319000,4.3,17,Klixstore,Tangerang,Nike,319000.0,12.672949516558306,-0.9110245390200656,-0.9110245390200656,0.28800346357384465,0.0016001600160016002,Very Good,tike original sandal kawa slide tike toddler kids anak,"['tike', 'original', 'sandal', 'kawa', 'slide', 'tike', 'toddler', 'kids', 'anak']",15,
"Celana Pendek Original Nike Challenger Running Training Fitness Gym short 5"" Brief Lined",267500,4.9,60,lacoruna89,Tangerang,Nike,267500.0,12.496878583628968,-1.046001349495374,-1.046001349495374,0.26137470200103197,0.005900590059005901,Excellent,celana pendek original tike challenger running training fitness gym short brief lined,"['celana', 'pendek', 'original', 'tike', 'challenger', 'running', 'training', 'fitness', 'gym', 'short', 'brief', 'lined']",15,
Sepatu Wanita NIKE AIR MAX TRIAX 96 SAFARI CAMO - CT5543300,299000,5.0,2,Sneakers Flash,Jakarta Barat,Nike,299000.0,12.608202196848836,-0.9614685651695133,-0.9614685651695133,0.27805166562887773,0.00010001000100010001,Excellent,sepatu wanita tike air max triax safari camo ct,"['sepatu', 'wanita', 'tike', 'air', 'max', 'triax', 'safari', 'camo', 'ct']",1,"Nike Air (Generik, Max, Jordan)"
Nike Original sandal Kawa slide Nike toddler kids anak,319000,4.9,80,Klixstore,Tangerang,Nike,319000.0,12.672949516558306,-0.9110245390200656,-0.9110245390200656,0.28800346357384465,0.0079007900790079,Excellent,tike original sandal kawa slide tike toddler kids anak,"['tike', 'original', 'sandal', 'kawa', 'slide', 'tike', 'toddler', 'kids', 'anak']",15,
Sepatu Lacoste original bukan nike adidas puma pedro,950000,5.0,17,Lqtokk,Surabaya,Nike,950000.0,13.76421831620775,0.0997140175444275,0.0997140175444275,0.4874059827208524,0.0016001600160016002,Excellent,sepatu lacoste original tike adidas puma pedro,"['sepatu', 'lacoste', 'original', 'tike', 'adidas', 'puma', 'pedro']",15,
Nike Airmax 97 - Black White,1775000,4.8,1000,etanntyo,Jakarta Pusat,Nike,1775000.0,14.389311544271775,0.8414249149580532,0.8414249149580532,0.6337336561458917,0.09990999099909992,Excellent,tike airmax black white,"['tike', 'airmax', 'black', 'white']",15,
kaos oblong katun pria motif NIKE kaos santai pria / kaos pendek pria,954500,5.0,24,MASTER WATCH99,Jakarta Pusat,Nike,954500.0,13.768943969816327,0.10482869863812305,0.10482869863812305,0.488415027332926,0.0023002300230023005,Excellent,kaos oblong katun pria motif tike kaos santai pria kaos pendek pria,"['kaos', 'oblong', 'katun', 'pria', 'motif', 'tike', 'kaos', 'santai', 'pria', 'kaos', 'pendek', 'pria']",15,
Sepatu Sneakers Pria NIKE SHOX R4 HQ1988600 ORIGINAL,920000,5.0,7,SNEAKERS DEPT,Jakarta Selatan,Nike,920000.0,13.732130035981154,0.065170170230196,0.065170170230196,0.4805910352443258,0.0006000600060006,Excellent,sepatu sneakers pria tike shox r hq original,"['sepatu', 'sneakers', 'pria', 'tike', 'shox', 'r', 'hq', 'original']",3,Sneakers Pria (Generik)
Kaos Kaki NIKE EVERYDAY CUSHIONED SX7664964 ORIGINAL,2378900,5.0,7,RUNNING DEPT,Bekasi,Nike,2378900.0,14.682149174295622,1.2382894910442397,1.2382894910442397,0.7120286768689341,0.0006000600060006,Excellent,kaos kaki tike everyday cushioned sx original,"['kaos', 'kaki', 'tike', 'everyday', 'cushioned', 'sx', 'original']",15,
Sepatu Spike Running Nike Air Zoom Maxfly Star,183200,5.0,12,Fortunemart1818,Jakarta Barat,Nike,183200.0,12.118339189722553,-1.3137295023748172,-1.3137295023748172,0.2085562280405704,0.0011001100110011003,Excellent,sepatu spike running tike air zoom memaxfly star,"['sepatu', 'spike', 'running', 'tike', 'air', 'zoom', 'memaxfly', 'star']",10,Adidas Running
Sepatu Nike Flex Experience Run 11 Next Nature White Men Original,1549000,4.9,100,Ibay Sneakers,Jakarta Selatan,Nike,1549000.0,14.25312076497659,0.668100581864139,0.668100581864139,0.5995395429165759,0.009900990099009901,Excellent,sepatu tike flex experience run menext menature white men original,"['sepatu', 'tike', 'flex', 'experience', 'run', 'menext', 'menature', 'white', 'men', 'original']",4,Nike (Generik)
Sepatu Basket Pria Nike Devin Booker 1 EP Moss Point IH0891-001,1000000,5.0,6,Hoops Indonesia,Bandung,Nike,1000000.0,13.815511557963774,0.1556090463497339,0.1556090463497339,0.49843317613222937,0.0005000500050005,Excellent,sepatu basket pria tike dev booker ep moss point ih,"['sepatu', 'basket', 'pria', 'tike', 'dev', 'booker', 'ep', 'moss', 'point', 'ih']",7,Sepatu Basket (Nike)
Sepatu Nike,1099500,5.0,13,Olivianisaa,Jakarta Selatan,Nike,1099500.0,13.910366998480859,0.26120585156654486,0.26120585156654486,0.5192657335105473,0.0012001200120012002,Excellent,sepatu tike,"['sepatu', 'tike']",4,Nike (Generik)
NIKE AIR RIFT Original,1124250,4.8,19,FEYSNKRS,Kab. Bandung,Nike,1124250.0,13.932627594114434,0.2864137846105724,0.2864137846105724,0.5242388547186205,0.0018001800180018003,Excellent,tike air rift original,"['tike', 'air', 'rift', 'original']",13,Nike Air Force 1
Sepatu Lari Pria NIKE METRO TEK HM9493007 ORIGINAL,1500000,5.0,3,SNEAKERS DEPT,Jakarta Selatan,Nike,1500000.0,14.220976332738882,0.6281872212276096,0.6281872212276096,0.5916652765132053,0.00020002000200020005,Excellent,sepatu lari pria tike metro tek hm original,"['sepatu', 'lari', 'pria', 'tike', 'metro', 'tek', 'hm', 'original']",5,Sepatu Lari (Generik)
Sepatu Sneakers Wanita NIKE INITIATOR 394053600 ORIGINAL,1079000,4.9,250,SNEAKERS DEPT,Jakarta Selatan,Nike,1079000.0,13.8915461710239,0.24002056069923858,0.24002056069923858,0.5150862151372088,0.024902490249024904,Excellent,sepatu sneakers wanita tike initiator original,"['sepatu', 'sneakers', 'wanita', 'tike', 'initiator', 'original']",3,Sneakers Pria (Generik)
Nike Airmax 720 All Black Original BNIB RESMI NIKE,1233950,5.0,100,Vntgdrobe,Kab. Pringsewu,Nike,1233950.0,14.025731774393273,0.39363883322466764,0.39363883322466764,0.5453926384250469,0.009900990099009901,Excellent,tike airmax all black original bnib resmi tike,"['tike', 'airmax', 'all', 'black', 'original', 'bnib', 'resmi', 'tike']",15,
SINGLET NIKE BASELAYER PROCOMBAT BLACK / LENGAN BUNTUNG / SLEEVELESS,7010000,4.8,500,Zero77 shop,Jakarta Utara,Nike,5864599.680000028,15.58444495250032,2.697968740426624,2.697968740426624,1.0,0.04990499049904991,Excellent,singlet tike baselayer procombat black lengan buntung sleeveless,"['singlet', 'tike', 'baselayer', 'procombat', 'black', 'lengan', 'buntung', 'sleeveless']",15,
nike air jordan,598900,5.0,15,muhamad lutfii,Jakarta Timur,Nike,598900.0,13.302851587978994,-0.36714034625355196,-0.36714034625355196,0.39530309853633017,0.0014001400140014003,Excellent,tike air jord,"['tike', 'air', 'jord']",14,
Sepatu Basket Nike Lebron NXXT Gen Ampd EP FJ1567-100,1120050,5.0,19,Out of The Box ID_NEW,Bandung,Nike,1120050.0,13.928884777948843,0.2821639481518327,0.2821639481518327,0.5234004300930517,0.0018001800180018003,Excellent,sepatu basket tike lebron menxxt gen ampd ep fj,"['sepatu', 'basket', 'tike', 'lebron', 'menxxt', 'gen', 'ampd', 'ep', 'fj']",7,Sepatu Basket (Nike)
Sepatu Running Spike Nike Air Zoom Maxfly Mint Foam,920000,5.0,15,Fortunemart1818,Jakarta Barat,Nike,920000.0,13.732130035981154,0.065170170230196,0.065170170230196,0.4805910352443258,0.0014001400140014003,Excellent,sepatu running spike tike air zoom memaxfly memint foam,"['sepatu', 'running', 'spike', 'tike', 'air', 'zoom', 'memaxfly', 'memint', 'foam']",10,Adidas Running
Kaos Timnas Indonesia | Kaos Agustusan 2025 | Kaos Kemerdekaan 2025 | Nike Country Tee Indonesia Navy HF5176-410,199500,4.7,8,Hoops Indonesia,Bandung,Nike,199500.0,12.20357452783082,-1.2560000191065768,-1.2560000191065768,0.21994532991857685,0.0007000700070007,Excellent,kaos timnas indonesia kaos agustus kaos merdeka tike country tee indonesia menavy hf,"['kaos', 'timnas', 'indonesia', 'kaos', 'agustus', 'kaos', 'merdeka', 'tike', 'country', 'tee', 'indonesia', 'menavy', 'hf']",15,
NK010 Kaos Kaki Nike Everyday Crew Panjang Socks unisex Pria Wanita,29999,4.9,1000,FrankSun Store,Bekasi,Nike,29999.0,10.308952660644293,-2.2539275719759932,-2.2539275719759932,0.023070216491880013,0.09990999099909992,Excellent,nk kaos kaki tike everyday crew socks unisex pria wanita,"['nk', 'kaos', 'kaki', 'tike', 'everyday', 'crew', 'socks', 'unisex', 'pria', 'wanita']",15,
Sepatu Bola Nike Vapor 16 Club FG/MG-ORIGINAL/FQ8441-002,639200,5.0,8,elevenfootballid,Jakarta Timur,Nike,639200.0,13.367974237888548,-0.30499279805175916,-0.30499279805175916,0.40756381382196183,0.0007000700070007,Excellent,sepatu bola tike vapor club fgmgoriginalfq,"['sepatu', 'bola', 'tike', 'vapor', 'club', 'fgmgoriginalfq']",8,Sepatu Bola (Cross-brand)
Travel bag Nike Original,155000,4.9,1000,Luckysportid,Tangerang,Nike,155000.0,11.951186847493476,-1.4228537390528664,-1.4228537390528664,0.18702776496545187,0.09990999099909992,Excellent,travel bag tike original,"['travel', 'bag', 'tike', 'original']",15,
